student_id,cycle,adaptive_activity,static_activity,adaptive_estimated_gain,static_estimated_gain,adaptive_simulated_gain,static_simulated_gain,adaptive_cumulative_gain,static_cumulative_gain,difference
10750,10,Application Exercise,Application Exercise,5.756135550282911,5.756135550282911,55.535195789129524,55.535195789129524,1381.437995254597,1381.437995254597,0.0
10949,10,Advanced Practice,Advanced Practice,5.044269314756659,5.044269314756659,51.57260947407208,51.57260947407208,1281.6282024362822,1281.6282024362822,0.0
10830,10,Application Exercise,Application Exercise,4.866526960936996,4.866526960936996,46.4072010994952,46.4072010994952,1160.1347517576278,1160.1347517576278,0.0
10657,10,Application Exercise,Application Exercise,4.496510695419902,4.496510695419902,38.56207572392108,38.56207572392108,964.4078327642801,964.4078327642801,0.0
10200,10,Concept Review,Concept Review,4.437462821537294,4.437462821537294,33.795716848828036,33.795716848828036,819.2156593970533,819.2156593970533,0.0
10214,10,Application Exercise,Application Exercise,5.567716848332867,5.567716848332867,58.97325685754173,58.97325685754173,1445.976978845567,1445.976978845567,0.0
10409,10,Application Exercise,Application Exercise,3.1271941756795636,3.1271941756795636,15.56091821818151,15.56091821818151,390.08119502422795,390.08119502422795,0.0
10333,10,Application Exercise,Application Exercise,6.122019975978539,6.122019975978539,54.85329898476771,54.85329898476771,1356.2937892418313,1356.2937892418313,0.0
10209,10,Application Exercise,Application Exercise,4.681368239058445,4.681368239058445,37.525847804292496,37.525847804292496,897.7106133788359,897.7106133788359,0.0
10614,10,Practice Questions,Practice Questions,3.1352090592926842,3.1352090592926842,17.757824111833763,17.757824111833763,449.2455194442967,449.2455194442967,0.0
10079,10,Application Exercise,Application Exercise,4.49448761934006,4.49448761934006,24.01854183775328,24.01854183775328,573.6313277121527,573.6313277121527,0.0
