student_id,strategy,cycle,predicted_final_grade,predicted_risk,predicted_weakest_topic,selected_activity,predicted_learning_gain,simulated_gain,cumulative_simulated_gain
10801,adaptive,2,76.17191946680515,Low,Problem Solving,Advanced Practice,3.7967477405968535,1.257482851685678,3.0058909545766355
10803,adaptive,2,99.48594853429978,Low,Conceptual Understanding,Application Exercise,5.370773753310041,2.8344795560469067,0.0
10811,adaptive,2,73.13391780610888,Low,Problem Solving,Concept Review,3.878661674823027,1.2650642918602781,3.019252463955339
10812,adaptive,2,68.25584087946233,Low,Advanced Topics,Application Exercise,4.544233640784577,1.7733417359797732,4.236316369285014
10817,adaptive,2,88.30290908349481,Low,Application Skills,Advanced Practice,3.6279820484711864,1.2459941547269444,2.978498143699289
10821,adaptive,2,79.87140454711258,Low,Conceptual Understanding,Application Exercise,4.185776151924011,1.7901727446548608,4.276523778897723
10823,adaptive,2,41.76767509757125,Medium,Advanced Topics,Application Exercise,2.1349421279257874,0.31204314141763306,0.745436393386568
10824,adaptive,2,40.72570733434279,Medium,Advanced Topics,Application Exercise,1.6408532280664132,0.19493336349428989,0.46567414612524805
10827,adaptive,2,81.23689904515865,Low,Advanced Topics,Application Exercise,5.409115426947667,2.3328433013339898,5.572903442075642
10830,adaptive,2,81.76151051010106,Low,Advanced Topics,Concept Review,4.397456594662287,1.8870365739014805,4.200000000000002
10838,adaptive,2,64.75102294777261,Medium,Conceptual Understanding,Advanced Practice,3.1716529155755104,0.9773765624637493,2.336220941498584
10846,adaptive,2,66.60132155548322,Medium,Problem Solving,Advanced Practice,3.550799527599911,1.354985099732126,3.239273254676795
10850,adaptive,2,48.813327696802254,Medium,Advanced Topics,Application Exercise,2.3472224952784257,0.40391004698751143,0.9648962233590551
10860,adaptive,2,98.23811385268056,Low,Conceptual Understanding,Concept Review,6.034688430708864,3.515085317119299,0.0
10866,adaptive,2,104.12216413782772,Low,Conceptual Understanding,Application Exercise,6.1325647464936806,3.704559712061903,0.0
10867,adaptive,2,81.50927676416966,Low,Conceptual Understanding,Application Exercise,5.272890156623015,2.760041623582751,6.593432767447683
10868,adaptive,2,90.09009379021992,Low,Application Skills,Application Exercise,5.957077279903812,3.9202334163591006,9.365002050191185
10880,adaptive,2,63.584437489927396,Medium,Advanced Topics,Application Exercise,4.247963569536147,1.572086357813937,3.755539632555516
10884,adaptive,2,96.90105582409483,Low,Conceptual Understanding,Application Exercise,5.380858459077593,2.7506948442804653,0.0
10885,adaptive,2,56.53147066463935,Medium,Advanced Topics,Advanced Practice,3.3341435372990875,0.7633855042999991,1.8244419975561619
10893,adaptive,2,62.863110101015536,Medium,Problem Solving,Advanced Practice,3.775004243067602,1.2258193778089117,2.9301661315692376
10894,adaptive,2,46.448620892762264,Medium,Advanced Topics,Application Exercise,1.926320780274571,0.18862533080448599,0.45060495692182767
10900,adaptive,2,100.82344553155562,Low,Conceptual Understanding,Concept Review,6.485938974568487,4.104821058224904,0.0
10902,adaptive,2,85.57291126553187,Low,Critical Thinking,Application Exercise,4.949969112779241,2.1740264343326428,5.19350759312798
10903,adaptive,2,44.66536099696474,Medium,Advanced Topics,Application Exercise,1.57411609469419,0.3218752590430679,0.7689242299362178
10915,adaptive,2,74.22181621689892,Low,Advanced Topics,Practice Questions,3.82411114164747,0.9967163279589966,2.381044561235381
10918,adaptive,2,38.18715980318528,Medium,Advanced Topics,Application Exercise,1.8917151855780479,0.3323365238023514,0.7939150290833951
10925,adaptive,2,73.93785716377467,Low,Application Skills,Practice Questions,2.717052478843144,0.8138115584630986,1.9441053896618468
10937,adaptive,2,74.17157230948838,Low,Application Skills,Application Exercise,4.930273991975931,2.2860694445994,5.4611658954319
10939,adaptive,2,101.57599107909621,Low,Conceptual Understanding,Practice Questions,5.80795881648581,3.199023716120384,0.0
10942,adaptive,2,55.97692376645206,Medium,Advanced Topics,Advanced Practice,3.5349601467628506,1.0816978049094321,2.5855690742503543
10943,adaptive,2,57.623241650876025,Medium,Application Skills,Advanced Practice,2.621088778773181,0.737888913000226,1.7636842156547223
10948,adaptive,2,49.79764659710714,Medium,Advanced Topics,Advanced Practice,2.6739055390133686,0.6776746198075482,1.6196744103056722
10949,adaptive,2,92.04297717012817,Low,Conceptual Understanding,Application Exercise,4.710313379453502,2.167120979618967,0.0
10960,adaptive,2,68.01354492906077,Low,Conceptual Understanding,Advanced Practice,3.231411398746756,1.0632636066436327,2.5416181501068573
10974,adaptive,2,72.06252221849262,Low,Advanced Topics,Concept Review,4.343242256066372,1.5948385564275718,0.0
10975,adaptive,2,59.21809280446884,Medium,Application Skills,Advanced Practice,3.777270169394277,1.240153342015529,2.964450093059529
10978,adaptive,2,65.39991453221349,Medium,Advanced Topics,Advanced Practice,3.870640628205714,1.518839382507922,3.631063956767839
10979,adaptive,2,44.619433065745085,Medium,Advanced Topics,Application Exercise,2.5113844924170747,0.5243770820166852,1.252678584817637
10986,adaptive,2,74.89410046479681,Low,Problem Solving,Application Exercise,3.4775910617235612,0.7085939547367929,1.6927522252045608
10987,adaptive,2,93.91142789818784,Low,Critical Thinking,Application Exercise,6.1152747911775664,3.504786288319686,0.0
10990,adaptive,2,56.26396552804658,Medium,Advanced Topics,Advanced Practice,3.292873064460458,1.1000830333749496,2.629656436120124
10996,adaptive,2,78.76392034310346,Low,Conceptual Understanding,Concept Review,4.108065151922141,1.5913001172485606,3.7971894484605726
10999,adaptive,2,89.19077146764802,Low,Critical Thinking,Critical Thinking Activity,5.54604714631268,3.234454695729555,7.722492697938305
10011,adaptive,3,53.39284508163857,Medium,Advanced Topics,Advanced Practice,2.1904772126553556,0.3285715818983033,1.459903452865572
10024,adaptive,3,98.17346083122257,Low,Conceptual Understanding,Critical Thinking Activity,6.558722555526817,2.8464855890986387,11.0888047845546
10026,adaptive,3,90.70352133751113,Low,Critical Thinking,Application Exercise,5.523576401609715,2.110006185414911,0.0
10031,adaptive,3,78.84486681406864,Low,Critical Thinking,Application Exercise,3.214231726528073,0.35999395337114415,1.5983731529678797
10040,adaptive,3,82.84374128588888,Low,Critical Thinking,Application Exercise,4.145170148774682,1.226970364037306,5.447748416325639
10045,adaptive,3,90.37164654074142,Low,Conceptual Understanding,Application Exercise,5.092678194666949,1.6551204132667583,0.20000000000000284
10055,adaptive,3,64.78582246039873,Medium,Advanced Topics,Concept Review,4.267297823219391,1.4636831533642511,6.482702644249262
10056,adaptive,3,96.59523677291014,Low,Conceptual Understanding,Application Exercise,5.767919157307695,2.0735669370521164,3.9000000000000057
10060,adaptive,3,88.66881256360497,Low,Problem Solving,Application Exercise,5.134315079112445,1.7790401749124618,0.29999999999999716
10061,adaptive,3,52.609286000094116,Medium,Advanced Topics,Advanced Practice,3.01767021280168,0.55676015426191,2.474194820549094
10064,adaptive,3,92.8749244107163,Low,Critical Thinking,Application Exercise,5.577836792307641,2.100055552303827,0.0
10067,adaptive,3,83.27127128638426,Low,Problem Solving,Application Exercise,5.359086844259635,2.0337734573965314,2.700000000000003
10068,adaptive,3,56.45651869662708,Medium,Critical Thinking,Advanced Practice,3.1571671503869276,0.7103626088370587,3.157402321789207
10071,adaptive,3,84.67689184149377,Low,Critical Thinking,Application Exercise,4.654641789580255,1.3032997010824716,5.786650672806173
10073,adaptive,3,79.29446997093855,Low,Problem Solving,Concept Review,4.0718437329956885,1.1747269169692562,4.999999999999999
10077,adaptive,3,67.99528160316723,Medium,Advanced Topics,Concept Review,3.415372817439442,0.7684588839238745,3.4064242062900782
10079,adaptive,3,53.042236056383594,Medium,Critical Thinking,Advanced Practice,3.401639631469445,0.5680738184553973,2.5242606369136036
10087,adaptive,3,66.37479677193737,Medium,Problem Solving,Concept Review,3.6737621795194806,0.8945610907129936,3.9648814771496768
10089,adaptive,3,80.66762047045982,Low,Advanced Topics,Advanced Practice,3.370960461116238,0.6067728830009228,2.696389140144992
10097,adaptive,3,80.97859372508401,Low,Conceptual Understanding,Application Exercise,5.784209256638638,2.2327047730625145,9.913209192397563
10102,adaptive,3,55.55008974827763,Medium,Advanced Topics,Application Exercise,4.101960096901968,1.1054782461150805,4.908323412750958
10108,adaptive,3,80.60994666471916,Low,Critical Thinking,Application Exercise,4.576663047522443,1.3272322837815083,5.8929113399898965
10111,adaptive,3,67.93962926846474,Low,Advanced Topics,Advanced Practice,3.0351279942865244,0.47651509510298434,2.1173142877825746
10121,adaptive,3,100.72704168122517,Low,Conceptual Understanding,Concept Review,6.563404781438525,2.9174334253494245,0.0
10137,adaptive,3,60.04519206210721,Medium,Advanced Topics,Application Exercise,2.742117589138114,0.4373677554675292,1.9419128342758298
10138,adaptive,3,58.84342032495459,Medium,Advanced Topics,Advanced Practice,3.4229037424969713,0.6041425105507154,2.6846553281769228
10140,adaptive,3,62.203301795463794,Medium,Advanced Topics,Advanced Practice,3.6635469464288586,0.7510271240179159,3.337827798420457
10159,adaptive,3,56.56952814604762,Medium,Advanced Topics,Advanced Practice,2.9070353693848396,0.6250126044177405,2.777907899728595
10169,adaptive,3,76.39607014057914,Low,Critical Thinking,Concept Review,3.2021739008488552,0.7445054319473589,3.3000650092483625
10175,adaptive,3,72.72857678822334,Low,Advanced Topics,Advanced Practice,4.3311950709525115,0.9225445501128849,4.10026817362093
10185,adaptive,3,86.09154627469306,Low,Advanced Topics,Application Exercise,4.4077854784052315,1.2628305395630988,3.8
10199,adaptive,3,70.70458945753786,Low,Advanced Topics,Advanced Practice,3.5768677384048004,0.8709672943015689,3.871596541411117
10200,adaptive,3,57.1492814407891,Medium,Advanced Topics,Advanced Practice,3.189261540385897,0.7590442466118436,3.3739909824237295
10209,adaptive,3,59.37984166735429,Medium,Critical Thinking,Advanced Practice,3.523418716471119,0.8826163884760153,3.9235100565416
10210,adaptive,3,41.62464566597444,Medium,Problem Solving,Advanced Practice,2.788259247156036,0.545104682819005,2.422526269873947
10211,adaptive,3,66.72570890477854,Medium,Advanced Topics,Concept Review,3.673842168548142,1.1278695457442796,5.001608452119774
10214,adaptive,3,67.71263502996597,Low,Critical Thinking,Application Exercise,4.497567298382796,1.4886947757647055,6.609804804395293
10216,adaptive,3,62.39791492176229,Medium,Critical Thinking,Concept Review,3.6056313837029816,1.061858442500528,4.704649724948538
10219,adaptive,3,87.38332910827236,Low,Conceptual Understanding,Practice Questions,3.0746388483289873,0.6779578660565417,3.010132925291045
10222,adaptive,3,69.95908264190429,Low,Critical Thinking,Application Exercise,4.486302781786434,1.3324319261905708,5.915997752286135
10236,adaptive,3,50.68717172320323,Medium,Problem Solving,Advanced Practice,2.6994398688350554,0.43730925875127896,1.943156212616496
10238,adaptive,3,58.451643032859735,Medium,Critical Thinking,Advanced Practice,2.468725952500338,0.2690911288225369,1.1953867459251026
10245,adaptive,3,66.17789909444953,Medium,Critical Thinking,Advanced Practice,3.2462992197465694,0.6265357494110879,2.7843847642074833
10248,adaptive,3,50.19800659578423,Medium,Problem Solving,Application Exercise,1.0213799780987074,0.05413313883923149,0.2403511364461878
10255,adaptive,3,57.89838103465901,Medium,Application Skills,Application Exercise,1.6573524916554168,0.2403161112900354,1.0670035341277573
10257,adaptive,3,61.598148261787,Medium,Advanced Topics,Practice Questions,3.928543180956106,0.7916014509626553,3.5147104422741893
10260,adaptive,3,67.93999131411358,Medium,Advanced Topics,Application Exercise,5.144066782299104,1.7849911734577892,7.925360810152584
10261,adaptive,3,52.51777598433469,Medium,Advanced Topics,Advanced Practice,2.501214973736846,0.428958367995869,1.9061360980197941
10262,adaptive,3,74.9241147343411,Low,Advanced Topics,Application Exercise,5.131005839956956,1.5829153016267208,7.02814393922264
10266,adaptive,3,73.2780138061102,Low,Advanced Topics,Concept Review,4.339422743287574,1.2671114410399713,5.614140807851136
10276,adaptive,3,85.97553699065415,Low,Application Skills,Application Exercise,5.926190670049348,2.3319560286644183,10.353884767270017
10278,adaptive,3,52.75518233410686,Medium,Advanced Topics,Advanced Practice,2.866843383928116,0.4629952065043907,2.0572851913770767
10281,adaptive,3,57.53313756785884,Medium,Advanced Topics,Advanced Practice,3.522583252366086,0.7890586485300032,3.5071717830864935
10282,adaptive,3,60.88987777231136,Medium,Problem Solving,Advanced Practice,3.9124696477065593,0.9468176547449874,4.2087340013510115
10290,adaptive,3,64.11977440757231,Medium,Advanced Topics,Advanced Practice,3.223233105150068,0.5753471092692871,2.5567203448951963
10293,adaptive,3,69.26891615776807,Low,Advanced Topics,Concept Review,3.7826408367140196,1.1518141347794189,5.10283824225694
10295,adaptive,3,79.3338806701386,Low,Critical Thinking,Advanced Practice,4.07544946147721,1.0901827309451537,4.846602338970428
10297,adaptive,3,72.45812691257547,Low,Advanced Topics,Concept Review,4.457962642992782,1.408716195185719,0.0
10299,adaptive,3,66.71969168663021,Medium,Advanced Topics,Advanced Practice,3.0398697705741524,0.6186134983118401,2.7493155159401104
10300,adaptive,3,108.39172082772454,Low,Conceptual Understanding,Concept Review,6.77545479032604,3.35385012121139,0.0
10308,adaptive,3,63.85373104583671,Low,Critical Thinking,Advanced Practice,3.02097553159916,0.5619014488774439,2.497060200459967
10310,adaptive,3,75.96788507784657,Low,Conceptual Understanding,Application Exercise,4.271230147397818,1.1404184493552174,5.063457915137166
10311,adaptive,3,72.61984009116182,Low,Application Skills,Concept Review,3.83560528401248,0.8860248206068829,3.9274006400407746
10313,adaptive,3,70.72281870017373,Low,Conceptual Understanding,Application Exercise,5.3177985843025,1.9622676776076227,8.712468488577844
10315,adaptive,3,42.990582740883426,Medium,Advanced Topics,Application Exercise,1.2043814335563958,0.07587603031405293,0.336889574594395
10319,adaptive,3,66.88643882150299,Low,Application Skills,Practice Questions,2.7404993901023795,0.613871863382933,2.7255910734202224
10320,adaptive,3,92.26997389912589,Low,Conceptual Understanding,Application Exercise,5.4716079131934805,2.3418481868468097,0.0
10322,adaptive,3,85.4880724453048,Low,Problem Solving,Application Exercise,4.777003523377642,1.4808710922470691,6.575067649576987
10328,adaptive,3,60.66979483499086,Medium,Advanced Topics,Critical Thinking Activity,2.5409803796815185,0.3265159787890751,1.4492908576304009
10329,adaptive,3,70.24580005678692,Low,Application Skills,Application Exercise,3.647671759154533,0.8426121763646971,3.741198063059255
10333,adaptive,3,75.87739225933058,Low,Critical Thinking,Concept Review,4.532700694292013,1.269156194401764,3.799999999999996
10347,adaptive,3,70.65223189087062,Low,Advanced Topics,Concept Review,4.096774541359775,1.0917904152723799,4.838241314976516
10352,adaptive,3,30.338829220069307,High,Advanced Topics,Application Exercise,1.5551459137715469,0.13296497562746726,0.5903644917859546
10356,adaptive,3,75.33166150475428,Low,Advanced Topics,Application Exercise,4.127371168201244,0.9843780236159968,4.370638424855025
10362,adaptive,3,68.70924500988855,Low,Problem Solving,Application Exercise,2.4812221607546485,0.27417504876338866,1.2173372165094456
10364,adaptive,3,53.76386928773463,Medium,Advanced Topics,Advanced Practice,3.37891594123498,0.5186635969795694,2.304555484784691
10366,adaptive,3,74.44048525501461,Low,Conceptual Understanding,Concept Review,5.27723253208767,1.9261898742119994,8.52981003189085
10371,adaptive,3,74.46978763694298,Low,Advanced Topics,Advanced Practice,3.646229107493536,0.9370808806258387,4.165751496090583
10372,adaptive,3,51.65780984684211,Medium,Problem Solving,Application Exercise,1.9360303243190669,0.11519380429698449,0.5114604910786111
10378,adaptive,3,96.83624202158038,Low,Critical Thinking,Application Exercise,4.522088251530468,1.3769758725910273,0.4000000000000057
10383,adaptive,3,85.08797402451574,Low,Problem Solving,Application Exercise,5.984780419808431,2.2532698280578742,0.0
10409,adaptive,3,71.67152165303747,Low,Advanced Topics,Advanced Practice,2.6428295596193787,0.4109599965208134,1.8260181969758769
10412,adaptive,3,50.17707068174934,Medium,Advanced Topics,Advanced Practice,2.734818453965173,0.48269545712485307,2.1449755781558246
10426,adaptive,3,51.52904836620955,Medium,Advanced Topics,Application Exercise,2.101554503356897,0.27110053093303976,1.2036863573426966
10430,adaptive,3,63.78991476467998,Medium,Critical Thinking,Application Exercise,3.956207826508945,1.0820228405501966,4.8041814120428725
10433,adaptive,3,82.2532696567566,Low,Critical Thinking,Application Exercise,5.781269299667516,2.425242471210523,10.76807657217472
10437,adaptive,3,68.17202956499091,Low,Application Skills,Advanced Practice,3.591455551254258,0.7057210158214616,3.136344130456132
10440,adaptive,3,93.08489804941615,Low,Problem Solving,Application Exercise,6.002423289673294,2.3859632576451344,2.4000000000000057
10446,adaptive,3,71.22496127854743,Low,Problem Solving,Advanced Practice,4.0198359995862925,0.892403591908157,3.9664767317193226
10452,adaptive,3,80.8504325053736,Low,Critical Thinking,Application Exercise,5.340041059427659,1.7114831595465643,7.598985228386745
10463,adaptive,3,61.818885896168005,Medium,Application Skills,Advanced Practice,4.0149502071915295,0.9937001762799036,4.417249392001162
10480,adaptive,3,98.84848231187517,Low,Conceptual Understanding,Application Exercise,5.805397495363804,2.5282506092309367,1.7000000000000028
10487,adaptive,3,48.89548610078965,Medium,Problem Solving,Advanced Practice,3.062520870718668,0.646191903721639,2.871985708635388
10494,adaptive,3,62.99382649150195,Medium,Advanced Topics,Advanced Practice,4.222998837661848,0.9902932274317032,4.401831011894894
10495,adaptive,3,29.457521172874692,High,Advanced Topics,Application Exercise,1.3869489071942587,0.1324536206370517,0.5880940756285096
10500,adaptive,3,78.384815119951,Low,Advanced Topics,Application Exercise,4.021075406187982,0.8926787401737319,3.092678740173734
10514,adaptive,3,44.25589471085626,Medium,Advanced Topics,Advanced Practice,2.949488702946596,0.37016083221979784,1.6444995387748103
10522,adaptive,3,46.06387425247432,Medium,Advanced Topics,Application Exercise,0.7791724716905271,0.0,0.0
10523,adaptive,3,73.70047972763719,Low,Application Skills,Practice Questions,3.8990945266919765,0.8188098506053151,3.6355157366875988
10527,adaptive,3,86.25714482083535,Low,Critical Thinking,Application Exercise,4.753410680190739,1.6470568006860908,7.312932195046243
10528,adaptive,3,64.65216340976689,Medium,Advanced Topics,Application Exercise,4.2629859962548755,1.3790759697884523,6.123097305860728
10529,adaptive,3,77.25890405839064,Low,Advanced Topics,Practice Questions,4.574227228832361,1.0314882401016974,0.5
10530,adaptive,3,68.4401144637726,Low,Application Skills,Advanced Practice,3.124529407578712,0.5374190581035384,2.3881019485516894
10535,adaptive,3,69.52762817372772,Low,Problem Solving,Application Exercise,5.05928472893088,1.8162832176861858,8.064297486526666
10543,adaptive,3,78.69741406140234,Low,Advanced Topics,Application Exercise,5.096336782605172,1.8015550526509283,0.0
10544,adaptive,3,68.91830783145197,Low,Application Skills,Advanced Practice,2.8432445902044794,0.4847732026298638,2.15414677367288
10549,adaptive,3,67.23268948680926,Medium,Advanced Topics,Advanced Practice,3.211951589759882,0.5090943269769412,2.2620908142769034
10550,adaptive,3,55.536993655917584,Medium,Advanced Topics,Application Exercise,2.2346959788683423,0.3072706970943971,1.364281895099123
10555,adaptive,3,85.73700437408102,Low,Critical Thinking,Application Exercise,4.388549457616028,0.9830350785059901,4.364675748566596
10560,adaptive,3,43.76623895626422,Medium,Critical Thinking,Advanced Practice,1.9477415902596622,0.21132996254317335,0.9387913822570584
10571,adaptive,3,60.87421577665699,Medium,Advanced Topics,Advanced Practice,3.0783347697267445,0.5710310997843111,2.537625819462962
10579,adaptive,3,61.171280514420665,Medium,Application Skills,Advanced Practice,3.095647153575453,0.5463817226060674,2.4279811090858976
10584,adaptive,3,71.68637164384046,Low,Advanced Topics,Practice Questions,3.652329367204233,0.7158565559720297,3.1784031085158118
10585,adaptive,3,81.24167567269903,Low,Advanced Topics,Application Exercise,4.774372386687414,1.3797936197526626,6.126283671701822
10590,adaptive,3,85.85068523099673,Low,Critical Thinking,Concept Review,3.9192834397090635,1.109157213437665,0.0
10591,adaptive,3,69.194425908862,Medium,Advanced Topics,Application Exercise,5.859947894801635,2.4435982721322818,10.849576328267332
10596,adaptive,3,77.01984937390893,Low,Advanced Topics,Critical Thinking Activity,5.457099846446809,2.0655122918801174,7.900000000000004
10600,adaptive,3,36.37794579098565,Medium,Advanced Topics,Application Exercise,1.1575161544445223,0.0983888731277844,0.4368465966873627
10602,adaptive,3,37.110556723228655,Medium,Advanced Topics,Application Exercise,0.5780477084152684,0.026590194587102347,0.11806046396673442
10605,adaptive,3,74.5251557313075,Low,Application Skills,Application Exercise,3.8499288345592904,1.095304753432118,4.861693367660144
10614,adaptive,3,68.99181760807855,Low,Advanced Topics,Advanced Practice,2.8961781835489786,0.5126235384881692,2.277973787365859
10618,adaptive,3,80.25362953464459,Low,Application Skills,Practice Questions,2.638783398351885,0.5581026887514237,2.477975938056321
10622,adaptive,3,57.539514901632145,Medium,Critical Thinking,Advanced Practice,2.685275008874181,0.5289991767482136,2.350967863113886
10627,adaptive,3,90.98657816684255,Low,Conceptual Understanding,Application Exercise,4.564894095782291,1.239368747004892,0.0
10636,adaptive,3,54.997706792201974,Medium,Advanced Topics,Advanced Practice,4.229524030904536,1.0785286278806567,4.794505328363903
10637,adaptive,3,46.963153241020294,Medium,Advanced Topics,Application Exercise,2.1183557074839166,0.2520843291905861,1.1192544216062021
10644,adaptive,3,85.25660295156553,Low,Advanced Topics,Application Exercise,5.583009388183914,1.9931343515816575,0.0
10645,adaptive,3,55.50961383325793,Medium,Problem Solving,Advanced Practice,1.2855399802164027,0.06749084896136114,0.29973450167455934
10650,adaptive,3,63.41499762222318,Medium,Advanced Topics,Advanced Practice,2.233916738980863,0.27477175889464617,1.220703526428587
10651,adaptive,3,77.49995441374413,Low,Application Skills,Practice Questions,3.434919804139411,0.764269656421019,3.393357274509324
10653,adaptive,3,85.14973622248132,Low,Conceptual Understanding,Critical Thinking Activity,5.38271862254207,2.0292849206983603,5.357421154292274
10657,adaptive,3,77.11342179639733,Low,Critical Thinking,Concept Review,4.113570770085228,1.102436966382841,4.885368450432533
10661,adaptive,3,50.033356750571336,Medium,Problem Solving,Application Exercise,2.53074432350459,0.3327928785408536,1.47760038072139
10663,adaptive,3,90.80248512134726,Low,Critical Thinking,Application Exercise,4.5192057825342085,1.5500875834092334,0.0
10669,adaptive,3,81.75136109947941,Low,Advanced Topics,Application Exercise,4.646849501849553,1.3545566297891445,6.001602374606
10671,adaptive,3,63.02580008003396,Medium,Advanced Topics,Practice Questions,3.246279218207525,0.7953384084608436,3.5313025335661457
10678,adaptive,3,70.47168771709768,Low,Critical Thinking,Advanced Practice,2.6826249434533005,0.5593273007100132,2.48588817992722
10679,adaptive,3,45.219948536889305,Medium,Advanced Topics,Application Exercise,1.9068501639822413,0.23358914508782455,1.037135804189941
10680,adaptive,3,81.10930997535488,Low,Critical Thinking,Application Exercise,4.820493638387127,1.4172251296858154,6.29247957580502
10688,adaptive,3,86.8993152326166,Low,Critical Thinking,Application Exercise,5.19499161816433,1.8182470663575154,7.800000000000001
10690,adaptive,3,83.76703539014152,Low,Advanced Topics,Application Exercise,4.820135439666231,1.5810044242105237,7.019659643494725
10693,adaptive,3,71.63612640488743,Low,Critical Thinking,Application Exercise,4.784726694918406,1.5693903559332372,6.968093180343573
10698,adaptive,3,74.79949994394543,Low,Application Skills,Concept Review,3.5305677877857673,0.879111379158656,3.896250742922446
10714,adaptive,3,58.191503115530686,Medium,Advanced Topics,Advanced Practice,2.1355857270125274,0.2381178085618968,1.057806228680378
10715,adaptive,3,51.32473134336058,Medium,Advanced Topics,Advanced Practice,2.9900886750509046,0.5860573803099773,2.6045323724672738
10717,adaptive,3,100.66062487003987,Low,Conceptual Understanding,Application Exercise,6.511328880250151,3.2556644401250754,0.0
10722,adaptive,3,67.11939684062447,Medium,Advanced Topics,Application Exercise,4.653150434633875,1.6425621034257578,7.292975739210364
10738,adaptive,3,85.29878879400547,Low,Critical Thinking,Application Exercise,4.993376292534138,1.7002446276078738,0.0
10741,adaptive,3,35.529139478488915,Medium,Advanced Topics,Application Exercise,1.6523631498692373,0.07683488646891955,0.3411468959220028
10742,adaptive,3,68.16593626545198,Low,Advanced Topics,Concept Review,4.595784319528649,1.4729488744089319,6.531532856323307
10750,adaptive,3,95.29874627909558,Low,Conceptual Understanding,Application Exercise,5.382268563969849,1.6227539720369095,0.0
10754,adaptive,3,63.26848091257857,Medium,Application Skills,Advanced Practice,2.621874646105395,0.5047108693752885,2.2429779905921023
10762,adaptive,3,36.55141000703145,Medium,Advanced Topics,Advanced Practice,2.0587287345307517,0.331455326259451,1.4727938762289252
10765,adaptive,3,52.98020716089886,Medium,Application Skills,Advanced Practice,2.8283565245954176,0.5204176005255569,2.3126860724094938
10768,adaptive,3,53.82681119413074,Medium,Advanced Topics,Application Exercise,4.398617150431684,1.2690010478995408,5.634364652673961
10788,adaptive,3,86.47183260474702,Low,Problem Solving,Critical Thinking Activity,4.0695653159565035,1.1862782896013206,0.0
10801,adaptive,3,76.19244523139474,Low,Problem Solving,Advanced Practice,3.7937705899504515,0.8725672356886038,3.8784581902652393
10803,adaptive,3,99.48594853429978,Low,Conceptual Understanding,Application Exercise,5.370773753310041,1.9683885805881298,0.0
10811,adaptive,3,73.14879456816864,Low,Problem Solving,Concept Review,3.8831917662968296,0.8795429350662318,3.8987953990215707
10812,adaptive,3,68.30234065635011,Low,Advanced Topics,Application Exercise,4.544233640784577,1.2314873166526203,5.467803685937634
10817,adaptive,3,88.32324731925337,Low,Conceptual Understanding,Advanced Practice,3.625032097862965,0.8645701553403172,3.843068299039606
10821,adaptive,3,79.91834565921079,Low,Conceptual Understanding,Application Exercise,4.185776151924011,1.2431755171214312,5.519699296019154
10823,adaptive,3,41.775857353794564,Medium,Advanced Topics,Application Exercise,2.1349421279257874,0.21669662598446743,0.9621330193710353
10824,adaptive,3,40.73081879014771,Medium,Advanced Topics,Application Exercise,1.6408532280664132,0.1353703913154791,0.6010445374407272
10827,adaptive,3,81.29806982280704,Low,Advanced Topics,Application Exercise,5.409115426947667,1.6200300703708264,7.192933512446468
10830,adaptive,3,81.78014605936083,Low,Advanced Topics,Concept Review,4.4031312665076925,1.3121331174192923,4.200000000000002
10838,adaptive,3,64.7669765659151,Medium,Conceptual Understanding,Advanced Practice,3.1693389299328305,0.6782385310056257,3.0144594725042095
10846,adaptive,3,66.62343883934298,Medium,Problem Solving,Advanced Practice,3.5475915357293855,0.9401117569682872,4.179385011645082
10850,adaptive,3,48.823918846092084,Medium,Advanced Topics,Application Exercise,2.3472224952784257,0.28049308818577184,1.245389311544827
10860,adaptive,3,98.23811385268056,Low,Conceptual Understanding,Concept Review,6.034688430708864,2.4410314702217355,0.0
10866,adaptive,3,104.12216413782772,Low,Conceptual Understanding,Application Exercise,6.1325647464936806,2.5726109111540993,0.0
10867,adaptive,3,81.58164934588567,Low,Conceptual Understanding,Application Exercise,5.272890156623015,1.916695571932466,8.510128339380149
10868,adaptive,3,90.19288840420222,Low,Critical Thinking,Application Exercise,5.957077279903812,2.722384316916042,12.087386367107227
10880,adaptive,3,63.625660037958326,Medium,Advanced Topics,Application Exercise,4.247963569536147,1.0917266373707897,4.847266269926306
10884,adaptive,3,96.90105582409483,Low,Conceptual Understanding,Application Exercise,5.380858459077593,1.9102047529725454,0.0
10885,adaptive,3,56.54393132852146,Medium,Advanced Topics,Advanced Practice,3.3323361856962137,0.529841453525698,2.35428345108186
10893,adaptive,3,62.88311902594405,Medium,Problem Solving,Advanced Practice,3.772102057206281,0.8506090139000163,3.7807751454692538
10894,adaptive,3,46.45356694214453,Medium,Advanced Topics,Application Exercise,1.926320780274571,0.13098981305867083,0.5815947699804985
10900,adaptive,3,100.82344553155562,Low,Conceptual Understanding,Concept Review,6.485938974568487,2.85057017932285,0.0
10902,adaptive,3,85.62991761805466,Low,Critical Thinking,Application Exercise,4.949969112779241,1.5097405793976686,6.703248172525648
10903,adaptive,3,44.67380106659573,Medium,Advanced Topics,Application Exercise,1.57411609469419,0.22352448544657494,0.9924487153827928
10915,adaptive,3,74.25749875034137,Low,Advanced Topics,Practice Questions,3.82411114164747,0.6921641166381921,3.073208677873573
