student_id,strategy,round,predicted_final_grade,predicted_risk,predicted_weakest_topic,predicted_recommendation,effective_activity,predicted_learning_gain,completion_rate,diminishing_factor,simulated_gain,cumulative_simulated_gain,conceptual_understanding,problem_solving,application_skills,critical_thinking,advanced_topics
10637,static,6,46.90235342256264,Medium,Critical Thinking,Critical Thinking Activity,Critical Thinking Activity,2.1200932940332606,23.8,0.27,0.13623719507457735,1.6189580588121575,62.0,50.8,63.5,48.51895805881216,47.1
10644,static,6,85.4475379327645,Low,Advanced Topics,Advanced Practice,Advanced Practice,5.555315306425548,71.4,0.27,1.0709536847727175,12.768323767947738,99.3,81.1,100.0,76.0,79.16832376794774
10645,static,6,55.52003614945839,Medium,Problem Solving,Practice Questions,Practice Questions,1.2860898281446436,10.5,0.27,0.03646064662790064,0.4334765765761521,85.5,51.233476576576145,68.8,96.7,65.2
10650,static,6,63.42593864727142,Medium,Advanced Topics,Advanced Practice,Advanced Practice,2.2323298027353227,24.6,0.27,0.14827134549768017,1.7644900257537515,76.0,71.8,75.8,55.6,54.964490025753754
10651,static,6,77.56671506310317,Low,Problem Solving,Practice Questions,Practice Questions,3.434919804139411,44.5,0.27,0.41270561446735027,4.906611194222942,98.9,93.30661119422295,100.0,97.1,95.1
10653,static,6,85.18684570896909,Low,Problem Solving,Advanced Practice,Application Exercise,5.381195164843867,75.4,0.27,0.0,4.200000000000008,100.0,96.0,100.0,98.7,95.9
10657,static,6,76.90296583809672,Low,Critical Thinking,Critical Thinking Activity,Critical Thinking Activity,4.107601317377345,53.6,0.27,0.5944520626508494,7.060000197346792,86.5,98.4,100.0,89.4600001973468,90.7
10661,static,6,50.07339252496054,Medium,Advanced Topics,Advanced Practice,Practice Questions,2.53074432350459,26.3,0.27,0.17970815441206095,2.1365302802322805,53.8,48.53653028023228,52.6,58.4,44.5
10663,static,6,90.56830496664409,Low,Critical Thinking,Critical Thinking Activity,Critical Thinking Activity,4.529896657532731,68.6,0.27,0.8390274589082125,9.961786505302483,100.0,100.0,100.0,89.86178650530249,100.0
10669,static,6,81.8260552847094,Low,Critical Thinking,Critical Thinking Activity,Advanced Practice,4.611448458330145,58.3,0.27,0.725888101825748,8.649848305941987,86.1,89.1,97.4,75.5,87.04984830594199
10671,static,6,63.050479775496484,Medium,Conceptual Understanding,Concept Review,Application Exercise,3.246279218207525,49.0,0.27,0.42948274056885555,5.106072582318616,66.1,68.1,69.80607258231862,76.7,72.7
10678,static,6,70.35562637242212,Low,Problem Solving,Practice Questions,Critical Thinking Activity,2.6910490095434785,41.7,0.27,0.3029852079845003,3.599232740820634,86.9,80.0,82.0,83.89923274082062,88.4
10679,static,6,45.23489370887701,Medium,Advanced Topics,Advanced Practice,Application Exercise,1.9068501639822413,24.5,0.27,0.12613813834742527,1.4996423114638335,68.4,50.7,44.49964231146383,49.4,41.9
10680,static,6,81.07970236591888,Low,Critical Thinking,Critical Thinking Activity,Concept Review,4.850405187014044,58.8,0.27,0.7700503274903496,9.12308962062221,89.4230896206222,99.1,93.2,89.5,93.5
10688,static,6,86.46060790963219,Low,Critical Thinking,Critical Thinking Activity,Critical Thinking Activity,5.2075322068160865,70.0,0.27,0.9842235870882404,11.68538402397642,98.8,92.1,92.2,86.7853840239764,100.0
10690,static,6,83.77590323050893,Low,Advanced Topics,Advanced Practice,Advanced Practice,4.79816440270776,65.6,0.27,0.8498508790075985,10.129932907245452,100.0,95.6,89.7,100.0,91.82993290724548
10693,static,6,71.25747706919556,Low,Application Skills,Application Exercise,Critical Thinking Activity,4.795550272217568,65.6,0.27,0.8493878642151756,10.085384705812743,72.9,77.2,65.8,72.48538470581273,89.7
10698,static,6,74.82474284702852,Low,Critical Thinking,Critical Thinking Activity,Concept Review,3.5382544510241383,49.8,0.27,0.47575369348470564,5.63945527186446,91.83945527186447,99.7,89.7,86.4,91.2
10714,static,6,58.19461831827153,Medium,Conceptual Understanding,Concept Review,Concept Review,2.1425492036901095,22.3,0.27,0.1290028875541815,1.5316670249438467,55.93166702494385,66.9,54.2,76.0,61.2
10715,static,6,51.33243696393112,Medium,Application Skills,Application Exercise,Concept Review,3.007246664926197,39.2,0.27,0.3182869870157887,3.7752648021829978,53.57526480218299,64.1,53.5,69.9,51.7
10717,static,6,100.66062487003987,Low,Conceptual Understanding,Concept Review,Concept Review,6.511328880250151,100.0,0.27,0.0,0.0,100.0,100.0,100.0,100.0,100.0
10722,static,6,67.12858900583497,Medium,Problem Solving,Practice Questions,Advanced Practice,4.630326976599049,70.6,0.27,0.8826329282793107,10.522758841843086,67.5,58.8,64.5,65.9,70.72275884184307
10738,static,6,85.0831617792501,Low,Advanced Topics,Advanced Practice,Critical Thinking Activity,5.003220173045603,68.1,0.27,0.0,8.4,100.0,96.5,100.0,100.0,97.1
10741,static,6,35.5295814888868,High,Advanced Topics,Advanced Practice,Advanced Practice,1.6512937823765323,9.3,0.27,0.041463986875474736,0.4931412595226623,58.6,37.4,42.7,56.4,29.19314125952266
10742,static,6,68.20481369701018,Low,Critical Thinking,Critical Thinking Activity,Advanced Practice,4.56776511377921,64.1,0.27,0.7905431082417678,9.422447040548477,73.7,83.2,68.9,61.1,66.42244704054848
10750,static,6,95.29874627909558,Low,Conceptual Understanding,Concept Review,Concept Review,5.382268563969849,60.3,0.27,0.0,0.0,100.0,100.0,100.0,100.0,100.0
10754,static,6,63.3180472068299,Medium,Application Skills,Application Exercise,Application Exercise,2.6259900764483315,38.5,0.27,0.2729716684468041,3.245329835978671,77.6,96.6,62.34532983597868,80.4,77.8
10762,static,6,36.564607142056815,Medium,Advanced Topics,Advanced Practice,Advanced Practice,2.056814561789467,32.2,0.27,0.1788194580019763,2.1286624080556416,35.8,40.3,53.4,54.5,13.928662408055642
10765,static,6,53.03131193703541,Medium,Application Skills,Application Exercise,Application Exercise,2.8325998057124857,36.8,0.27,0.2814471166955926,3.346093498492045,64.8,70.8,58.14609349849205,59.7,65.2
10768,static,6,53.833954589424756,Medium,Conceptual Understanding,Concept Review,Advanced Practice,4.380978278445277,57.7,0.27,0.6825126059989899,8.132783579956149,50.6,60.6,54.4,49.9,53.33278357995615
10788,static,6,86.7215495519805,Low,Problem Solving,Practice Questions,Practice Questions,4.0695653159565035,58.3,0.27,0.6405902763847132,7.615906619240478,100.0,81.01590661924048,100.0,100.0,88.9
10801,static,6,76.32740428744441,Low,Conceptual Understanding,Concept Review,Practice Questions,3.800887180197734,46.0,0.27,0.4720701877805586,5.612390010279974,81.2,82.31239001027997,79.8,84.7,88.3
10803,static,6,99.48594853429978,Low,Conceptual Understanding,Concept Review,Concept Review,5.370773753310041,73.3,0.27,0.0,0.0,100.0,100.0,100.0,100.0,100.0
10811,static,6,73.29792137305125,Low,Advanced Topics,Advanced Practice,Practice Questions,3.8723800708500247,45.3,0.27,0.47363080646566647,5.630944032425146,75.9,72.13094403242515,76.2,72.6,67.4
10812,static,6,68.30928388043465,Low,Advanced Topics,Advanced Practice,Advanced Practice,4.5271146071240755,54.2,0.27,0.6624979516065372,7.893200667818627,82.1,73.8,75.3,73.5,66.29320066781862
10817,static,6,88.27462959723341,Low,Application Skills,Concept Review,Concept Review,3.6320838343235726,47.7,0.27,0.0,0.0,100.0,100.0,95.8,100.0,94.1
10821,static,6,79.89237624620117,Low,Critical Thinking,Critical Thinking Activity,Concept Review,4.212014893101285,59.4,0.27,0.6755229485555841,8.00290137318408,78.40290137318408,89.5,81.4,66.8,86.1
10823,static,6,41.799225262417565,Medium,Problem Solving,Guided Review,Practice Questions,2.134613782581336,20.3,0.27,0.11699818142328304,1.3911743422119514,44.9,29.752488501581894,32.6,35.2,27.93868584063006
10824,static,6,40.747104170019554,Medium,Problem Solving,Practice Questions,Practice Questions,1.6408532280664132,16.5,0.27,0.07310001131035872,0.8690779122453758,54.3,42.76907791224538,58.2,51.7,40.8
10827,static,6,81.30718011815361,Low,Advanced Topics,Advanced Practice,Advanced Practice,5.386598637748287,59.9,0.27,0.8711745976830305,10.381770350525754,86.9,93.7,88.6,97.5,78.88177035052576
10830,static,6,81.856062940444,Low,Advanced Topics,Advanced Practice,Advanced Practice,4.369916228255783,59.6,0.27,0.7032069194509206,8.380003732696647,95.8,96.1,100.0,91.0,88.48000373269663
10838,static,6,64.77590369753844,Medium,Conceptual Understanding,Concept Review,Concept Review,3.189200499042046,42.8,0.27,0.36854400966929884,4.370438113819514,67.27043811381951,74.3,79.3,75.5,74.8
10846,static,6,66.76889010273477,Medium,Conceptual Understanding,Concept Review,Practice Questions,3.555260669706923,53.0,0.27,0.5087578018350607,6.048564977372388,75.1,76.84856497737239,94.8,73.4,74.5
10850,static,6,48.818031690523604,Medium,Advanced Topics,Advanced Practice,Concept Review,2.3531341881601406,23.9,0.27,0.15184774916197388,1.802735289149041,47.00273528914905,48.6,51.4,83.0,47.7
10860,static,6,98.23811385268056,Low,Conceptual Understanding,Concept Review,Concept Review,6.034688430708864,80.9,0.27,0.0,0.0,100.0,100.0,100.0,100.0,100.0
10866,static,6,104.12216413782772,Low,Conceptual Understanding,Concept Review,Concept Review,6.1325647464936806,83.9,0.27,0.0,0.0,100.0,100.0,100.0,100.0,100.0
10867,static,6,81.54168155094683,Low,Application Skills,Application Exercise,Concept Review,5.3133660344081,72.7,0.27,1.042960618893966,12.346173360562798,98.1461733605628,96.8,88.2,88.7,92.0
10868,static,6,90.36424620877132,Low,Critical Thinking,Critical Thinking Activity,Application Exercise,5.957077279903812,91.4,0.27,0.0,15.899999999999999,100.0,92.9,100.0,94.3,99.5
10880,static,6,63.63182308146417,Medium,Advanced Topics,Advanced Practice,Advanced Practice,4.232786232119371,51.4,0.27,0.5874260732935263,6.9979990682842095,77.3,72.3,70.1,70.2,63.59799906828421
10884,static,6,96.75473749265367,Low,Conceptual Understanding,Concept Review,Critical Thinking Activity,5.387538235138944,71.0,0.27,0.0,5.7,100.0,100.0,100.0,100.0,100.0
10885,static,6,56.43404022454657,Medium,Critical Thinking,Critical Thinking Activity,Critical Thinking Activity,3.3403128912736992,31.8,0.27,0.28679926484475987,3.4076130163506426,70.5,73.2,62.8,58.507613016350646,61.1
10893,static,6,63.01467657389871,Medium,Problem Solving,Practice Questions,Practice Questions,3.7790393653222303,45.1,0.27,0.460173623515288,5.470953079570647,65.5,54.77095307957064,75.6,59.0,71.6
10894,static,6,46.454319052243484,Medium,Advanced Topics,Advanced Practice,Advanced Practice,1.9244979076512403,13.6,0.27,0.07066756316895356,0.8406088046093199,54.0,61.0,70.5,46.1,40.04060880460933
10900,static,6,100.5590457396532,Low,Conceptual Understanding,Concept Review,Critical Thinking Activity,6.4980094471004035,87.9,0.27,0.0,10.29999999999999,100.0,100.0,100.0,100.0,100.0
10902,static,6,85.2656739061261,Low,Application Skills,Application Exercise,Critical Thinking Activity,4.960380673677532,61.0,0.27,0.8169746969546896,9.701388871200079,93.2,100.0,85.6,93.2013888712001,98.1
10903,static,6,44.675076037596384,Medium,Advanced Topics,Advanced Practice,Advanced Practice,1.5710067221491029,28.4,0.27,0.1204647954543932,1.4337952645305923,61.9,57.2,55.9,59.0,41.033795264530596
10915,static,6,74.23862611154232,Low,Advanced Topics,Advanced Practice,Advanced Practice,3.8144846832660044,36.2,0.27,0.37282773294241933,4.43883169944956,83.2,80.8,90.5,93.6,70.03883169944955
10918,static,6,38.210640216648756,High,Application Skills,Application Exercise,Application Exercise,1.8917151855780479,24.4,0.27,0.1246261964258818,1.4816670019521503,53.8,58.4,27.28166700195215,39.0,30.7
10925,static,6,73.98452844384408,Low,Application Skills,Application Exercise,Application Exercise,2.717052478843144,41.6,0.27,0.305179334423662,3.628243198147981,81.1,94.4,83.42824319814797,91.4,95.3
10937,static,6,74.33308888055691,Low,Advanced Topics,Advanced Practice,Application Exercise,4.930273991975931,64.4,0.27,0.857276041724775,10.192059607172325,73.1,75.2,76.19205960717233,83.1,74.2
10939,static,6,101.57599107909621,Low,Conceptual Understanding,Concept Review,Concept Review,5.80795881648581,76.5,0.27,0.0,0.0,100.0,100.0,100.0,100.0,100.0
10942,static,6,56.024464365940105,Medium,Advanced Topics,Advanced Practice,Advanced Practice,3.5280646410739704,42.5,0.27,0.4048454175632381,4.821226394112815,77.8,70.9,71.7,78.1,57.921226394112814
10943,static,6,57.68557766387113,Medium,Application Skills,Application Exercise,Application Exercise,2.623517398093341,39.1,0.27,0.27696473171671404,3.2928029215209333,68.8,55.8,55.092802921520935,61.1,63.0
10948,static,6,49.82743401084396,Medium,Advanced Topics,Advanced Practice,Advanced Practice,2.6695850364725677,35.2,0.27,0.25371736186635285,3.020602252581811,52.8,52.5,54.6,68.5,31.92060225258181
10949,static,6,92.05120895210861,Low,Conceptual Understanding,Concept Review,Concept Review,4.712820022042393,63.9,0.27,0.0,0.7000000000000028,100.0,100.0,100.0,100.0,100.0
10960,static,6,68.0406199166138,Low,Conceptual Understanding,Concept Review,Concept Review,3.2505041104131243,45.7,0.27,0.4010797021838754,4.755448280550567,72.35544828055056,80.7,85.7,87.2,95.3
10974,static,6,72.16867688132788,Low,Advanced Topics,Advanced Practice,Advanced Practice,4.327845098913026,51.0,0.27,0.5959442701203238,7.0993642795989285,100.0,90.3,79.1,83.9,75.19936427959892
10975,static,6,59.322875683082486,Medium,Application Skills,Application Exercise,Application Exercise,3.7813525242192974,45.6,0.27,0.46556012278187997,5.534992570851239,82.0,66.3,59.934992570851236,64.5,61.4
10978,static,6,65.46665413865718,Medium,Advanced Topics,Advanced Practice,Advanced Practice,3.8609604108575546,54.5,0.27,0.5681403244576892,6.769075468541365,82.2,69.0,72.5,70.3,62.86907546854136
10979,static,6,44.6352595852568,Medium,Advanced Topics,Advanced Practice,Advanced Practice,2.506318996987835,29.0,0.27,0.19624477746414745,2.3357984628847523,49.6,50.8,40.4,37.0,31.035798462884753
10986,static,6,74.97187918948133,Low,Problem Solving,Practice Questions,Practice Questions,3.4775910617235612,28.3,0.27,0.26572273302629734,3.159148048201535,100.0,77.65914804820153,89.2,77.6,80.0
10987,static,6,93.54367520780411,Low,Problem Solving,Practice Questions,Critical Thinking Activity,6.132063566674988,79.6,0.27,1.3179031017497884,15.644134917961862,100.0,97.2,100.0,99.24413491796184,97.4
10990,static,6,56.31231101348807,Medium,Problem Solving,Practice Questions,Advanced Practice,3.2858608144366177,46.4,0.27,0.41165264283261943,4.903045988202682,60.1,49.0,58.1,59.4,51.80304598820268
10996,static,6,78.81441046206737,Low,Advanced Topics,Advanced Practice,Concept Review,4.123439791679832,53.8,0.27,0.5989708641394125,7.09835136879658,91.79835136879659,94.2,90.7,92.3,87.4
10999,static,6,88.96690732608329,Low,Critical Thinking,Critical Thinking Activity,Critical Thinking Activity,5.556267071041802,81.0,0.27,1.2151556084368422,14.424080421962707,100.0,100.0,95.3,90.02408042196272,97.6
10011,static,7,53.408821311873126,Medium,Advanced Topics,Advanced Practice,Advanced Practice,2.1881599472515623,30.0,0.23,0.15098303636035781,2.2610767686382336,56.2,55.5,63.5,59.4,39.66107676863823
10024,static,7,98.43884815444977,Low,Conceptual Understanding,Concept Review,Application Exercise,6.5539225628509135,86.8,0.23,0.0,11.8,100.0,100.0,100.0,94.6,100.0
10026,static,7,90.35539305047683,Low,Conceptual Understanding,Concept Review,Critical Thinking Activity,5.539469276925521,76.4,0.23,0.9733955413413526,14.535136005103551,88.2,87.3,100.0,96.23513600510356,100.0
10031,static,7,78.75304745413001,Low,Critical Thinking,Critical Thinking Activity,Critical Thinking Activity,3.2169410627399064,22.4,0.23,0.16573680355235995,2.4776730519548944,95.7,100.0,93.6,83.97767305195491,96.2
10040,static,7,82.53068114839212,Low,Critical Thinking,Critical Thinking Activity,Critical Thinking Activity,4.154409489932079,59.2,0.23,0.565664396149152,8.449797653531013,95.6,100.0,77.4,73.04979765353102,93.8
10045,static,7,90.49173125997478,Low,Conceptual Understanding,Concept Review,Concept Review,5.130841873597948,65.0,0.23,0.7670608601028932,11.424573570569525,92.82457357056951,100.0,99.8,100.0,92.2
10055,static,7,64.8792215761211,Medium,Advanced Topics,Advanced Practice,Advanced Practice,4.227217255886495,68.6,0.23,0.6669703386337711,10.004847703462737,72.1,58.6,57.6,57.4,48.70484770346274
10056,static,7,96.49297271055661,Low,Conceptual Understanding,Concept Review,Concept Review,5.767919157307695,71.9,0.23,0.0,0.0,100.0,100.0,96.1,98.2,100.0
10060,static,7,88.79568507947522,Low,Critical Thinking,Critical Thinking Activity,Concept Review,5.175344162727852,69.3,0.23,0.8248981060971923,12.28259800239374,97.68259800239373,85.0,99.7,83.9,85.6
10061,static,7,52.63635508258412,Medium,Advanced Topics,Advanced Practice,Advanced Practice,3.013743989440751,36.9,0.23,0.25577645238383656,3.8315613785825926,56.1,42.0,48.8,62.1,37.23156137858259
10064,static,7,93.13984507075496,Low,Critical Thinking,Critical Thinking Activity,Practice Questions,5.577836792307641,75.3,0.23,0.0,7.400000000000006,100.0,100.0,100.0,94.4,100.0
10067,static,7,83.66790861032035,Low,Critical Thinking,Critical Thinking Activity,Practice Questions,5.359086844259635,75.9,0.23,0.9355357904024044,13.992361386888135,100.0,97.99236138688813,97.3,88.1,94.9
10068,static,7,56.29921384715733,Medium,Critical Thinking,Critical Thinking Activity,Critical Thinking Activity,3.1683184882290587,45.0,0.23,0.3279209635317076,4.899896248677695,59.4,53.7,68.2,47.79989624867769,63.9
10071,static,7,84.34436665497107,Low,Conceptual Understanding,Concept Review,Critical Thinking Activity,4.664455436371319,56.0,0.23,0.600781860204626,8.974982760847364,78.0,92.0,90.1,83.57498276084736,89.8
10073,static,7,79.51611409268537,Low,Advanced Topics,Advanced Practice,Practice Questions,4.057411843560421,57.7,0.23,0.5384591257589035,8.05347562004621,95.0,92.35347562004623,92.1,96.6,85.8
10077,static,7,68.04445713035997,Medium,Advanced Topics,Advanced Practice,Advanced Practice,3.3942943150146796,45.0,0.23,0.3513094616040194,5.264479704886817,77.4,71.9,67.3,71.5,64.86447970488682
10079,static,7,52.91651214092347,Medium,Critical Thinking,Critical Thinking Activity,Critical Thinking Activity,3.410552880853857,33.4,0.23,0.26199867230719326,3.91582437166634,65.5,60.3,61.1,51.215824371666336,54.3
10087,static,7,66.54367830244388,Medium,Problem Solving,Practice Questions,Practice Questions,3.66276761403065,48.7,0.23,0.4102666004475732,6.136161328433269,62.0,53.536161328433266,76.5,66.2,56.2
10089,static,7,80.69712146313019,Low,Advanced Topics,Advanced Practice,Advanced Practice,3.3666815023951298,36.0,0.23,0.27876122839831674,4.175715391458428,84.1,98.0,94.7,92.9,81.47571539145844
10097,static,7,80.94635820934509,Low,Application Skills,Application Exercise,Concept Review,5.8357195832106505,77.2,0.23,1.036190369194883,15.42086122742301,93.82086122742301,92.2,80.2,87.7,83.5
10102,static,7,55.56603095325414,Medium,Advanced Topics,Advanced Practice,Advanced Practice,4.085184573429241,53.9,0.23,0.506440331568023,7.592051911385236,63.5,55.6,61.4,60.0,48.49205191138523
10108,static,7,80.27130874123733,Low,Conceptual Understanding,Concept Review,Critical Thinking Activity,4.586657202191382,58.0,0.23,0.6118600707723303,9.140092318340306,88.3,92.9,87.7,91.9400923183403,93.4
10111,static,7,67.83417919666864,Low,Advanced Topics,Advanced Practice,Critical Thinking Activity,3.042604019902271,31.4,0.23,0.21973686231734202,3.2843193725647537,92.2,82.6,83.5,66.98431937256478,66.1
10121,static,7,100.72704168122517,Low,Conceptual Understanding,Concept Review,Concept Review,6.563404781438525,88.9,0.23,0.0,0.0,100.0,100.0,100.0,100.0,100.0
10137,static,7,60.051529440339685,Medium,Advanced Topics,Advanced Practice,Advanced Practice,2.7354761595482047,31.9,0.23,0.2007018858260518,3.005895445675859,74.3,65.1,84.3,62.8,55.40589544567585
10138,static,7,58.87279369730657,Medium,Advanced Topics,Advanced Practice,Advanced Practice,3.418643294409741,35.3,0.23,0.27755964907312686,4.157591888621819,75.4,49.5,56.3,48.6,47.95759188862182
10140,static,7,62.239813985489825,Medium,Advanced Topics,Advanced Practice,Advanced Practice,3.6582510516200166,41.0,0.23,0.34497307416776757,5.168643056644639,70.5,70.0,81.7,67.3,60.768643056644635
10159,static,7,56.59991318198589,Medium,Advanced Topics,Advanced Practice,Advanced Practice,2.9026281849903324,43.0,0.23,0.2870699274955439,4.301462828581763,63.9,58.2,63.6,65.4,56.20146282858177
10169,static,7,76.24358803169882,Low,Conceptual Understanding,Concept Review,Critical Thinking Activity,3.1986118474084124,46.5,0.23,0.34209153708032974,5.111475393834423,83.5,87.0,90.0,86.41147539383442,93.1
10175,static,7,72.77342659565679,Low,Application Skills,Application Exercise,Advanced Practice,4.324689850033279,42.6,0.23,0.4237331115062607,6.349118752806034,100.0,90.7,67.6,77.0,69.84911875280606
10185,static,7,86.12401106546739,Low,Problem Solving,Practice Questions,Advanced Practice,4.38862411958306,57.3,0.23,0.5783767727198514,8.671712648416262,100.0,92.0,96.2,100.0,98.47171264841627
10199,static,7,70.74692846487041,Low,Conceptual Understanding,Concept Review,Advanced Practice,3.5707266954001478,48.7,0.23,0.39995709715177064,5.994427633128611,64.6,80.2,77.4,81.0,69.2944276331286
10200,static,7,57.18618023057782,Medium,Advanced Topics,Advanced Practice,Advanced Practice,3.183909571381702,47.6,0.23,0.34857441987486876,5.22407496866309,64.5,63.0,90.8,69.1,47.724074968663096
10209,static,7,59.5334774974149,Medium,Problem Solving,Practice Questions,Practice Questions,3.53061817731258,50.1,0.23,0.4068331325717286,6.084808591507593,72.8,56.2848085915076,64.9,56.9,65.5
10210,static,7,41.719485418781105,Medium,Problem Solving,Practice Questions,Practice Questions,2.7927041323359623,39.1,0.23,0.2511478826209731,3.7562987661571627,61.6,28.356298766157163,48.6,58.3,33.6
10211,static,7,66.7653714304951,Medium,Advanced Topics,Advanced Practice,Advanced Practice,3.6509510943835584,61.4,0.23,0.5155873135488461,7.73165412219383,82.9,72.0,74.5,67.5,62.53165412219383
10214,static,7,67.33277046542489,Low,Advanced Topics,Advanced Practice,Critical Thinking Activity,4.5087786533143115,66.2,0.23,0.6865066377536371,10.253402671796906,73.8,73.1,84.2,77.5534026717969,71.0
10216,static,7,62.18056117579643,Medium,Conceptual Understanding,Concept Review,Critical Thinking Activity,3.60055389710909,58.9,0.23,0.48776703644136843,7.286226423026898,75.0,73.8,79.9,82.5862264230269,79.3
10219,static,7,87.41396607355264,Low,Conceptual Understanding,Concept Review,Application Exercise,3.0746388483289873,44.1,0.23,0.3118606183860092,4.664350118469007,88.5,93.1,87.86435011846902,100.0,99.1
10222,static,7,69.61911344495368,Low,Problem Solving,Practice Questions,Critical Thinking Activity,4.496336300404511,59.4,0.23,0.6142894653612644,9.176111837513432,83.3,67.4,77.5,72.87611183751343,72.2
10236,static,7,50.76323434150554,Medium,Application Skills,Application Exercise,Practice Questions,2.703005033342923,32.4,0.23,0.20142793508471465,3.0126612899626886,79.4,48.31266128996269,45.2,59.7,48.4
10238,static,7,58.39212293094664,Medium,Critical Thinking,Critical Thinking Activity,Critical Thinking Activity,2.4729459784798884,21.8,0.23,0.1239935113609816,1.8536575439401233,51.7,60.5,67.2,55.053657543940126,72.0
10245,static,7,66.03920098329709,Medium,Critical Thinking,Critical Thinking Activity,Critical Thinking Activity,3.25613194218459,38.6,0.23,0.2890793938271479,4.320097474559758,93.4,69.4,69.4,66.52009747455976,88.1
10248,static,7,50.20556544551689,Medium,Problem Solving,Practice Questions,Practice Questions,1.0213799780987074,10.6,0.23,0.024901243866046485,0.37243599521391263,85.5,45.472435995213914,71.2,61.4,59.9
10255,static,7,57.917159391411005,Medium,Application Skills,Application Exercise,Application Exercise,1.6573524916554168,29.0,0.23,0.1105454111934163,1.6533748456754436,88.7,100.0,62.253374845675445,80.3,71.7
10257,static,7,61.68259968138865,Medium,Advanced Topics,Advanced Practice,Practice Questions,3.928543180956106,40.3,0.23,0.36413666744282147,5.446217982623067,59.7,67.44621798262308,73.1,63.2,62.4
10260,static,7,67.96564371093748,Medium,Problem Solving,Practice Questions,Advanced Practice,5.116992410360094,69.4,0.23,0.8167743285416783,12.252392635130818,69.2,65.2,79.7,72.7,73.85239263513081
10261,static,7,52.53863218515992,Medium,Problem Solving,Practice Questions,Advanced Practice,2.4981898951095785,34.3,0.23,0.19708220082519462,2.9519865058838963,58.4,50.2,65.5,59.8,50.35198650588389
10262,static,7,74.94690161396818,Low,Critical Thinking,Critical Thinking Activity,Advanced Practice,5.106990921327222,61.7,0.23,0.7247330816455461,10.868105704731683,93.8,82.0,77.2,72.6,79.7681057047317
10266,static,7,73.35896873185848,Low,Advanced Topics,Advanced Practice,Advanced Practice,4.304699679028376,58.4,0.23,0.5782072608870914,8.669578994485288,90.8,81.3,88.4,88.4,70.46957899448529
10276,static,7,86.15775657635382,Low,Advanced Topics,Advanced Practice,Application Exercise,5.926190670049348,78.7,0.23,1.0726997731856325,16.043857477211198,100.0,100.0,89.04385747721122,92.0,82.4
10278,static,7,52.77769401025271,Medium,Advanced Topics,Advanced Practice,Advanced Practice,2.863578187599052,32.3,0.23,0.21273522355673355,3.1861722113356707,63.4,66.3,47.3,45.6,30.186172211335673
10281,static,7,57.57149681801273,Medium,Conceptual Understanding,Concept Review,Advanced Practice,3.5170194515199515,44.8,0.23,0.36239368428461577,5.430533735572428,54.5,58.3,67.8,61.4,55.130533735572435
10282,static,7,61.05467671090659,Medium,Problem Solving,Practice Questions,Practice Questions,3.92019239028455,48.4,0.23,0.4363958168864761,6.526963522128164,69.2,53.92696352212816,78.0,63.3,62.4
10290,static,7,64.14774760391738,Medium,Advanced Topics,Advanced Practice,Advanced Practice,3.2191757449861087,35.7,0.23,0.26432652042080945,3.9594393128466967,77.2,64.7,90.0,75.1,59.9594393128467
10293,static,7,69.34248269051243,Low,Advanced Topics,Advanced Practice,Advanced Practice,3.751082938907379,60.9,0.23,0.5254141872527566,7.878847635633308,79.0,80.4,85.2,66.1,62.3788476356333
10295,static,7,79.0923658806316,Low,Advanced Topics,Advanced Practice,Critical Thinking Activity,4.092569478554105,53.5,0.23,0.5035906743360827,7.5234565869311965,100.0,92.6,85.4,89.3234565869312,83.7
10297,static,7,72.60546864868995,Low,Advanced Topics,Advanced Practice,Advanced Practice,4.436591524611274,63.2,0.23,0.6449029440174949,9.671592580489186,100.0,80.1,81.0,76.3,61.271592580489184
10299,static,7,66.7497665279981,Medium,Application Skills,Application Exercise,Advanced Practice,3.0355075782169294,40.7,0.23,0.2841538643968868,4.257349842346325,76.6,80.7,71.1,92.0,74.35734984234632
10300,static,7,108.11705308273854,Low,Conceptual Understanding,Concept Review,Critical Thinking Activity,6.787994019072787,99.0,0.23,0.0,10.700000000000008,100.0,100.0,100.0,100.0,100.0
10308,static,7,63.7293498281842,Low,Critical Thinking,Critical Thinking Activity,Critical Thinking Activity,3.029793368385854,37.2,0.23,0.2592291205990937,3.8741197448055105,100.0,67.3,73.5,67.57411974480551,78.3
10310,static,7,75.95132584349217,Low,Critical Thinking,Critical Thinking Activity,Concept Review,4.29751190655492,53.4,0.23,0.5278204123630753,7.867211952069209,79.06721195206921,98.5,87.5,73.3,87.8
10311,static,7,72.65091802271662,Low,Application Skills,Application Exercise,Concept Review,3.8450687594780595,46.2,0.23,0.4085770063821386,6.092704072150445,82.09270407215045,89.4,78.5,83.6,81.3
10313,static,7,70.69446460150597,Low,Advanced Topics,Advanced Practice,Concept Review,5.363062665414173,73.8,0.23,0.9103262568274018,13.550683090544613,85.55068309054462,80.4,74.9,83.0,73.2
10315,static,7,42.99168680820243,Medium,Advanced Topics,Advanced Practice,Advanced Practice,1.2032285833368177,12.6,0.23,0.03486956434510098,0.5218081018469497,57.4,43.6,49.2,48.3,30.121808101846952
10319,static,7,66.91417973566097,Low,Application Skills,Application Exercise,Application Exercise,2.7404993901023795,44.8,0.23,0.2823810571561492,4.223438420074579,79.6,74.8,74.72343842007459,80.1,82.1
